name,steam_id,position,role,gp_s,pts,g,a,p_per_gp,shots,passes,exits,entries,hits,turnovers,takeaways,touches,possession_s,fow,fol,gp_g,sa,ga,body_sv,stick_sv,gaa,sv_pct,wins,so,sp,sp_per_gp,xG,xGA,team_id,player_key,toi_s,toi_g,toi_total,toi_gp_s,toi_gp_g,toi_gp,blocks,defensive_passes,offensive_passes,defensive_turnovers,offensive_turnovers,defensive_takeaways,offensive_takeaways
imacomputa,,S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,TOR,name:imacomputa,0,0,0,0,0,0,0,0,0,0,0,0,0
Invincible,76561198074692393,S/G,,2,1,0,1,0.5,1,28,8,1,0,0,2,138,94.9,0,0,0,0,0,0,0,0,0,0,0,134,67,0.00,0.00,PP,name:Invincible,1800,0,1800,900,0,900,1,27,1,0,0,2,0
Jarry,76561198054769515,S/G,Captain,3,4,0,4,1.3333333333333333,0,103,25,7,1,4,10,467,205.1,0,0,19,167,33,29,105,1.7302751545304664,0.8023952095808383,7,6,2344,106.19736318833723,0.00,36.28,BRG,name:Jarry,2700,17164.899999999998,19864.899999999998,900,903.4157894736841,902.9499999999999,2,99,4,2,2,9,1
JB,76561198288926809,S,Alternate Captain,21,25,8,17,1.1015318636450424,54,301,143,155,2,44,46,2844,2038.2999999999997,6,14,0,0,0,0,0,0,0,0,0,2585.5,113.92042533817029,10.95,0.00,CG67,name:JB,20426.1,0,20426.1,972.6714285714285,0,972.6714285714285,21,236,64,7,38,42,4
John Puck,76561198038209028,S,Captain,24,31,20,11,1.2314944781376627,73,288,78,124,2,20,34,1967,1502.7999999999997,2,5,0,0,0,0,0,0,0,0,0,3122,124.02341163696073,16.43,0.00,MOFO,name:JohnPuck,22655.399999999998,0,22655.399999999998,943.9749999999999,0,943.9749999999999,9,159,127,5,15,25,9
jurkey,76561199027789459,S,,3,0,0,0,0,5,29,12,15,2,7,3,454,337,6,8,0,0,0,0,0,0,0,0,0,117,39,0.71,0.00,,name:jurkey,2700,0,2700,900,0,900,0,15,12,0,7,3,0
Jyler,76561198299335773,S,,5,5,1,4,1,12,30,11,18,5,4,1,298,190.9,6,6,0,0,0,0,0,0,0,0,0,349,69.8,1.52,0.00,FOX,name:Jyler,4500,0,4500,900,0,900,0,9,21,1,3,1,0
Kadri,,S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,name:Kadri,0,0,0,0,0,0,0,0,0,0,0,0,0
LePuckuer,76561198073174004,S,,21,28,11,17,1.1821661787885611,58,258,110,91,10,29,27,1917,1470.1,3,5,0,0,0,0,0,0,0,0,0,2463.5,104.00951362305787,11.37,0.00,PP,name:LePuckuer,21316.8,0,21316.8,1015.0857142857143,0,1015.0857142857143,4,175,83,10,19,18,9
Light,76561198271974799,G,,0,1,0,1,0,0,13,3,0,0,0,0,48,14.799999999999999,0,0,4,36,10,11,15,2.45378701128742,0.7222222222222222,3,0,322.5,79.1346311140193,0.00,7.90,TOR,name:Light,0,3667.8,3667.8,0,916.95,916.95,0,13,0,0,0,0,0
